2021-02-08 |-| 1358735951699140609 |-| 1121264377527771137 |-| satwinderbir |-|  |-|  |-|  |-| Modi can onlky give good speech, but no good idea,no good direction to run a country. Modi a total failure leader #FarmersProtest  #ModiWhereAreMissingFarmers  #ModiAgainstFarmers |-| https://twitter.com/satwinderbir/status/1358735951699140609
2021-02-08 |-| 1358735658735472640 |-| 1121264377527771137 |-| satwinderbir |-|  |-|  |-|  |-| Bihar Farmers are already deciding their quantity and price all India can see. Now also we are free to decide rates if rates in outer market are higher we are free to sale. #FarmersProtest  #ModiWhereAreMissingFarmers  #ModiAgainstFarmers |-| https://twitter.com/satwinderbir/status/1358735658735472640
2021-02-08 |-| 1358734307808825344 |-| 1125006923776966657 |-| nisar_ahemad_45 |-|  |-|  |-|  |-| #ModiGlobalDisaster  #ModiAgainstFarmers  #ModiMadeDisaster  https://t.co/8GgpPoJPXi |-| https://twitter.com/nisar_ahemad_45/status/1358734307808825344
2021-02-08 |-| 1358729870184882179 |-| 1026034308757250048 |-| JoonSheetal |-|  |-|  |-|  |-| #ModiGlobalDisaster #ModiPropaganda #ModiAgainstFarmers |-| https://twitter.com/JoonSheetal/status/1358729870184882179
2021-02-08 |-| 1358725714304851969 |-| 226240082 |-| richa_reyya |-|  |-|  |-|  |-| #worldiswatching  #ModiAgainstFarmers |-| https://twitter.com/richa_reyya/status/1358725714304851969
2021-02-08 |-| 1358718458742009857 |-| 772762106814865409 |-| satarupajnu |-|  |-|  |-|  |-| Oh, yes. Absolutely. Except that the farmers think the opposite. 😀  Bhakton, kisko Murkh Bana rahe ho? 😂 #ModiAgainstFarmers  https://t.co/49zF9kyTix |-| https://twitter.com/satarupajnu/status/1358718458742009857
2021-02-08 |-| 1358714175720067077 |-| 1354873039679148032 |-| Pankaj90657682 |-|  |-|  |-|  |-| Jaise 15 lakhs aa gye account Mai  Diesel , petrol ka rate decrease ho gya  Aise he MSP rhegi  Jhuth bolne ki bb koi limit hoti hai  #ModiAgainstFarmers |-| https://twitter.com/Pankaj90657682/status/1358714175720067077
2021-02-08 |-| 1358713642963771392 |-| 1026034308757250048 |-| JoonSheetal |-|  |-|  |-|  |-| #maibhiandolanjivi #andolanjivi #andolanjeevi #fascistbjpgovt #fascistmodi #ModiPropaganda #ModiAgainstFarmers |-| https://twitter.com/JoonSheetal/status/1358713642963771392
2021-02-08 |-| 1358712607914401793 |-| 3315091940 |-| zafarmohdINC |-|  |-|  |-|  |-| आंदोलन क्यों हो रहा किसी ने नहीं बताया ;- मोदी   तो साहब एक फोन की दूरी वाला बयान किसके लिये था, खेर समय अभी भी है फोन लगा के पूछ लीजिये..!  #किसान_आंदोलन  #Farmersprotest #ModiAgainstFarmers  https://t.co/WFAvGrxYMc |-| https://twitter.com/zafarmohdINC/status/1358712607914401793
2021-02-08 |-| 1358710660813656070 |-| 3315091940 |-| zafarmohdINC |-|  |-|  |-|  |-| किसान आंदोलन को आतंकवादी, नक्सली, खालिस्तानी, पाकिस्तानी कहा इनके समर्थकों ने...!  आज साहब ने " आन्दोलनजीवी " कह कर किसानों अनन्दताओ का अपमान करने कोई कसर नही छोड़ी.!  #ModiAgainstFarmers #FarmersProtest |-| https://twitter.com/zafarmohdINC/status/1358710660813656070
